gene	oe_lof_upper	obs_lof	exp_lof	mu_lof	total.ptv.count	total.dn.count	total.inh.count	ccr.ptv.count	ccr.dn.count	ccr.inh.count
ENSG00000130518	0.893	17	28.547	2.3511975e-06	8	0	8	1	0	1
ENSG00000130522	0.754	0	3.9596	2.821035e-07	4	0	4	0	0	0
ENSG00000079313	0.3	6	39.46	3.2000875e-06	4	0	4	0	0	0
ENSG00000130513	1.865	9	7.2646	6.6864325e-07	1	0	1	0	0	0
ENSG00000130511	0.445	6	26.586	2.4510275e-06	10	0	10	0	0	0
ENSG00000167487	0.978	12	19.887	1.695435e-06	2	0	2	0	0	0
ENSG00000105664	0.765	21	39.539	3.205615e-06	1	0	1	0	0	0
ENSG00000130283	0.917	1	5.1668	4.3695725e-07	9	0	9	0	0	0
ENSG00000051128	0.348	2	18.076	1.5916185e-06	7	0	7	0	0	0
ENSG00000105676	1.338	16	18.153	1.763775e-06	23	0	23	0	0	0
ENSG00000064545	0.821	14	26.642	2.63846e-06	11	0	11	1	0	1
ENSG00000227500	0.865	6	13.687	1.1119655e-06	1	0	1	1	0	1
ENSG00000130287	0.398	13	51.873	4.8452725e-06	1	1	0	0	0	0
ENSG00000160161	0.717	18	37.239	3.8506575e-06	3	0	3	0	0	0
ENSG00000089639	0.711	24	47.494	4.2539975e-06	1	0	1	1	0	1
ENSG00000105726	0.308	10	55.157	5.1705575e-06	3	0	3	2	0	2
ENSG00000133275	0.254	1	18.648	1.32306575e-06	1	0	1	0	0	0
ENSG00000105708	1.255	2	4.9556	3.511805e-07	6	0	6	0	0	0
ENSG00000184635	1.809	5	4.98	3.537265e-07	7	0	7	4	0	4
ENSG00000197124	1.55	1	2.7281	3.4834975e-07	14	0	14	0	0	0
ENSG00000213988	1.694	4	4.9477	3.49405e-07	17	0	17	0	0	0
ENSG00000256229	1.894	7	5.4541	3.8660675e-07	4	0	4	0	0	0
ENSG00000099875	0.791	12	24.595	2.0470175e-06	3	0	3	2	0	2
ENSG00000237440	1.798	5	5.0656	3.58785e-07	14	0	14	0	0	0
ENSG00000160229	1.517	2	3.9098	2.76241e-07	11	0	11	0	0	0
ENSG00000105750	1.873	6	5.0538	3.5886875e-07	4	0	4	0	0	0
ENSG00000118620	1.295	4	7.0292	4.94929e-07	5	0	5	0	0	0
ENSG00000182141	1.856	6	5.2624	3.7319e-07	5	0	5	1	0	1
ENSG00000197013	1.888	6	4.8564	3.4469825e-07	12	0	12	0	0	0
ENSG00000197020	1.63	6	6.9952	4.940915e-07	2	0	2	0	0	0
ENSG00000198521	1.759	5	5.3597	3.8014125e-07	12	0	12	0	0	0
ENSG00000160321	1.855	6	5.2794	3.7458025e-07	6	0	6	0	0	0
ENSG00000196109	1.606	1	2.5412	1.79426e-07	19	0	19	0	0	0
ENSG00000104885	0.118	3	65.78	5.26419e-06	1	0	1	0	0	0
ENSG00000197360	1.639	4	5.2439	3.7153175e-07	10	0	10	0	0	0
ENSG00000104897	0.399	2	15.779	1.26092325e-06	1	0	1	0	0	0
ENSG00000229676	1.578	1	2.6365	1.865615e-07	18	0	18	0	0	0
ENSG00000269067	1.773	5	5.255	3.75401e-07	17	0	17	0	0	0
ENSG00000183850	1.84	6	5.4412	3.864225e-07	11	0	11	0	0	0
ENSG00000196081	1.235	2	5.046	3.5927075e-07	6	0	6	0	0	0
ENSG00000130332	0.837	1	5.6666	5.3868e-07	1	0	1	1	0	1
ENSG00000167232	0.871	1	5.4397	3.854175e-07	9	0	9	0	0	0
ENSG00000197372	1.16	2	5.395	3.8272075e-07	8	0	8	0	0	0
ENSG00000213967	1.891	9	6.8779	3.89136e-07	1	0	1	0	0	0
ENSG00000099800	1.554	2	3.7693	2.6811725e-07	1	0	1	0	0	0
ENSG00000172009	0.641	12	30.354	2.1810175e-06	1	0	1	0	0	0
ENSG00000141934	1.066	9	14.729	1.42611175e-06	1	0	1	1	0	1
ENSG00000172006	1.188	17	21.472	1.83446e-06	11	0	11	0	0	0
ENSG00000186300	1.052	14	20.809	2.134285e-06	8	0	8	0	0	0
ENSG00000172000	1.783	6	5.9491	4.215975e-07	2	0	2	0	0	0
ENSG00000175691	1.539	4	5.7521	4.0781225e-07	9	0	9	0	0	0
ENSG00000105171	1.891	5	4.0889	1.08933625e-06	3	0	3	0	0	0
ENSG00000166289	1.162	4	7.861	7.0964725e-07	5	0	5	0	0	0
ENSG00000131943	1.355	1	3.3515	3.21064e-07	1	0	1	0	0	0
ENSG00000104953	0.685	15	33.709	2.6677725e-06	3	0	3	0	0	0
ENSG00000105176	0.731	12	26.592	3.1451475e-06	1	0	1	0	0	0
ENSG00000065717	0.682	18	39.151	3.0975775e-06	1	0	1	0	0	0
ENSG00000104964	0.361	1	13.133	9.4498475e-07	1	0	1	0	0	0
ENSG00000105556	0.358	5	29.354	2.544995e-06	1	0	1	1	0	1
ENSG00000088256	0.395	2	15.945	1.140139e-06	1	1	0	0	0	0
ENSG00000168813	0.444	10	38.165	3.54899e-06	3	0	3	0	0	0
ENSG00000178904	0.657	18	40.626	3.44715e-06	1	0	1	0	0	0
ENSG00000105186	1.105	51	58.292	4.8322075e-06	5	0	5	0	0	0
ENSG00000213965	1.975	17	8.1578	5.9129175e-07	19	0	19	1	0	1
ENSG00000021488	1.121	17	22.755	1.64717825e-06	1	0	1	0	0	0
ENSG00000121289	1.223	40	42.566	3.572105e-06	22	0	22	0	0	0
ENSG00000124299	1.258	23	25.895	2.20631e-06	4	1	3	1	0	1
ENSG00000124302	1.119	8	12.899	1.2117285e-06	1	0	1	1	0	1
ENSG00000153885	0.848	3	9.1444	7.4592775e-07	2	0	2	2	0	2
ENSG00000126249	1.091	12	17.817	1.4185575e-06	18	0	18	0	0	0
ENSG00000205209	1.89	4	3.3832	2.4053e-07	3	0	3	0	0	0
ENSG00000089335	1.015	8	14.222	1.16012175e-06	1	0	1	0	0	0
ENSG00000197841	1.272	19	21.923	1.6645815e-06	2	0	2	0	0	0
ENSG00000153896	0.973	14	22.505	2.4101575e-06	14	0	14	0	0	0
ENSG00000168661	1.755	4	4.584	3.24213e-07	20	0	20	0	0	0
ENSG00000180884	1.327	16	18.309	1.7244125e-06	2	0	2	0	0	0
ENSG00000089351	0.502	13	41.137	3.52755e-06	2	0	2	0	0	0
ENSG00000177558	1.82	12	9.9101	7.1530875e-07	9	0	9	1	0	1
ENSG00000105699	0.855	14	25.591	2.3404775e-06	12	0	12	0	0	0
ENSG00000012124	0.349	9	45.016	4.274935e-06	2	0	2	1	0	1
ENSG00000185897	1.877	5	4.283	3.087695e-07	3	0	3	0	0	0
ENSG00000126251	1.661	2	3.3334	2.3980975e-07	1	0	1	0	0	0
ENSG00000183397	1.86	11	8.7027	6.27589e-07	14	0	14	0	0	0
ENSG00000126262	1.262	4	7.2233	6.6505875e-07	3	0	3	0	0	0
ENSG00000161249	1.055	23	30.887	2.61501e-06	2	0	2	0	0	0
ENSG00000161091	1.309	19	21.289	2.2299275e-06	1	0	1	0	0	0
ENSG00000064961	0.807	7	16.297	1.2200365e-06	1	0	1	1	0	1
ENSG00000167595	1.388	11	13.092	1.9937525e-06	1	0	1	0	0	0
ENSG00000004777	0.426	16	56.988	5.19585e-06	2	0	2	0	0	0
ENSG00000250799	1.189	22	26.429	2.4818475e-06	17	0	17	0	0	0
ENSG00000161270	0.715	33	61.704	5.6124225e-06	5	0	5	0	0	0
ENSG00000126259	0.934	20	31.106	2.9243825e-06	10	0	10	0	0	0
ENSG00000126264	1.786	4	4.3724	3.115835e-07	2	0	2	0	0	0
ENSG00000126243	0.268	0	11.161	8.0257625e-07	3	0	3	0	0	0
ENSG00000205138	1.901	1	0.90452	6.4856e-08	2	0	2	0	0	0
ENSG00000006638	1.261	5	8.3142	8.38907e-07	2	0	2	0	0	0
ENSG00000161277	1.669	9	9.1243	7.53147e-07	10	0	10	0	0	0
ENSG00000075702	0.843	46	69.769	5.8720475e-06	1	0	1	0	0	0
ENSG00000105298	0.262	4	34.93	2.81065e-06	3	0	3	0	0	0
ENSG00000105254	0.9	5	11.678	8.401465e-07	3	0	3	3	0	3
ENSG00000126247	1.113	12	17.473	2.081355e-06	1	0	1	0	0	0
ENSG00000105549	1.35	14	16.208	1.25281625e-06	6	0	6	0	0	0
ENSG00000142065	0.735	10	23.081	1.850875e-06	1	0	1	1	0	1
ENSG00000254004	1.232	8	11.713	1.09804625e-06	1	0	1	0	0	0
ENSG00000186020	1.016	8	14.205	1.57277475e-06	12	0	12	0	0	0
ENSG00000161298	0.635	6	18.662	1.4528615e-06	4	0	4	0	0	0
ENSG00000197808	1.03	14	21.246	1.877675e-06	4	0	4	0	0	0
ENSG00000189042	1.041	14	21.026	1.7713125e-06	1	0	1	0	0	0
ENSG00000197863	1.325	24	25.464	2.5247275e-06	25	0	25	0	0	0
ENSG00000251247	1.783	4	4.3948	1.50530575e-06	5	0	5	0	0	0
ENSG00000185869	1.256	15	18.381	1.7783475e-06	4	0	4	0	0	0
ENSG00000198453	0.952	18	28.05	2.8426425e-06	5	1	4	0	0	0
ENSG00000196967	0.736	12	26.425	2.293075e-06	1	1	0	0	0	0
ENSG00000188283	1.25	18	21.36	1.9153625e-06	3	0	3	0	0	0
ENSG00000181666	1.441	28	26.639	2.50848e-06	22	0	22	0	0	0
ENSG00000171827	0.75	11	24.272	2.1170325e-06	6	0	6	1	0	1
ENSG00000188227	1.293	15	17.863	1.657781e-06	2	0	2	0	0	0
ENSG00000011132	1.239	20	23.452	2.378165e-06	10	0	10	0	0	0
ENSG00000120784	0.915	14	23.932	2.2965925e-06	3	0	3	0	0	0
ENSG00000198182	0.97	12	20.05	1.958075e-06	8	0	8	0	0	0
ENSG00000171804	0.943	38	52.801	5.0693875e-06	56	0	56	2	0	2
ENSG00000105278	1.271	39	40.081	3.38283e-06	12	0	12	0	0	0
ENSG00000105738	0.2	7	65.884	5.888295e-06	1	0	1	0	0	0
ENSG00000167641	1.143	2	5.4821	3.8493175e-07	2	0	2	0	0	0
ENSG00000167642	0.983	7	13.373	1.1451975e-06	1	0	1	1	0	1
ENSG00000099337	1.339	5	7.8083	5.6345325e-07	7	0	7	1	0	1
ENSG00000188766	0.687	3	11.288	1.030326e-06	1	0	1	0	0	0
ENSG00000130244	1.347	12	14.425	1.28725425e-06	16	0	16	0	0	0
ENSG00000196218	0.458	97	250.6	2.328585e-05	12	2	10	3	0	3
ENSG00000178982	0.822	7	15.986	1.4280715e-06	2	0	2	0	0	0
ENSG00000182472	1.52	46	38.699	2.78385e-06	9	0	9	0	0	0
ENSG00000205076	1.748	1	1.9855	1.69175e-07	6	0	6	0	0	0
ENSG00000178934	1.462	1	3.0104	2.4349475e-07	1	0	1	0	0	0
ENSG00000171747	1.075	13	19.227	1.649808e-06	2	0	2	0	0	0
ENSG00000104823	1.13	12	17.203	1.349983e-06	1	0	1	0	0	0
ENSG00000104824	0.244	2	25.762	1.97583e-06	4	0	4	1	0	1
ENSG00000068903	0.957	16	25.404	1.9562325e-06	1	0	1	1	0	1
ENSG00000104825	0.556	3	13.949	1.29606475e-06	1	1	0	0	0	0
ENSG00000269190	1.771	17	13.934	1.11488e-06	1	0	1	0	0	0
ENSG00000161243	1.76	15	12.684	1.2360495e-06	1	0	1	1	0	1
ENSG00000183760	0.957	18	27.9	2.7016075e-06	5	0	5	0	0	0
ENSG00000188505	1.48	13	13.92	1.220807e-06	2	0	2	0	0	0
ENSG00000179751	1.879	6	4.975	3.567415e-07	1	0	1	0	0	0
ENSG00000183709	1.868	10	7.908	5.6110825e-07	10	0	10	0	0	0
ENSG00000182393	1.521	6	7.6486	5.427335e-07	5	0	5	0	0	0
ENSG00000130755	1.672	9	9.1022	1.11901725e-06	2	0	2	0	0	0
ENSG00000077009	1.926	15	9.958	7.0981475e-07	1	0	1	0	0	0
ENSG00000090932	0.873	10	19.425	1.7234075e-06	3	0	3	0	0	0
ENSG00000186838	1.917	13	8.9566	6.416925e-07	5	0	5	1	0	1
ENSG00000105198	1.538	5	6.6661	7.4820575e-07	1	0	1	0	0	0
ENSG00000249861	1.769	6	6.0605	5.7025375e-07	2	0	2	1	0	1
ENSG00000006659	1.531	6	7.5894	6.83266e-07	13	0	13	0	0	0
ENSG00000105205	1.746	7	7.0043	8.0676375e-07	2	0	2	0	0	0
ENSG00000213921	1.96	3	0.99104	6.9999925e-08	1	0	1	0	0	0
ENSG00000187187	0.958	23	34.005	3.39489e-06	3	0	3	0	0	0
ENSG00000197782	1.924	10	6.8456	4.5531525e-07	8	0	8	0	0	0
ENSG00000105223	0.772	12	25.198	2.0316075e-06	1	0	1	1	0	1
ENSG00000160396	0.852	11	21.367	1.967455e-06	1	0	1	1	0	1
ENSG00000105227	1.78	6	5.9754	4.2405975e-06	1	0	1	1	0	1
ENSG00000090013	1.758	8	7.6671	7.11406e-07	9	0	9	1	0	1
ENSG00000105245	0.218	2	28.892	3.117845e-06	4	0	4	1	0	1
ENSG00000123815	1.09	20	26.672	2.4707925e-06	1	0	1	0	0	0
ENSG00000086544	0.472	7	27.829	2.289055e-06	1	1	0	0	0	0
ENSG00000183186	0.83	1	5.7126	4.1323925e-07	1	0	1	1	0	1
ENSG00000269858	0.447	3	17.327	1.64057875e-06	1	0	1	1	0	1
ENSG00000255974	1.201	15	19.231	1.509108e-06	4	2	2	0	0	0
ENSG00000198077	1.712	18	15.331	1.5644165e-06	13	0	13	0	0	0
ENSG00000197408	1.237	17	20.611	2.25723e-06	42	0	42	0	0	0
ENSG00000197838	1.089	12	17.856	1.26524475e-06	1	0	1	0	0	0
ENSG00000197446	1.242	15	18.589	1.573026e-06	2	0	2	0	0	0
ENSG00000167600	0.886	10	19.149	1.620931e-06	4	0	4	0	0	0
ENSG00000105329	0.614	6	19.285	2.0108375e-06	1	1	0	0	0	0
ENSG00000142046	1.372	2	4.471	3.996885e-07	1	0	1	0	0	0
ENSG00000077348	1.14	5	9.2161	6.5591325e-07	1	0	1	1	0	1
ENSG00000105341	1.379	13	14.974	1.47314575e-06	1	0	1	0	0	0
ENSG00000007129	1.697	17	14.785	1.3102855e-06	7	0	7	0	0	0
ENSG00000060566	1.469	20	19.768	1.818045e-06	7	0	7	0	0	0
ENSG00000105352	1.417	12	13.692	1.568068e-06	2	0	2	0	0	0
ENSG00000086548	1.217	11	14.961	1.36118875e-06	1	0	1	0	0	0
ENSG00000142025	0.444	3	17.453	1.49076675e-06	2	0	2	0	0	0
ENSG00000105404	1.066	5	9.8597	8.62893e-07	3	0	3	0	0	0
ENSG00000089847	0.808	27	46.108	4.112125e-06	4	0	4	1	0	1
ENSG00000167625	0.471	4	19.437	2.00464e-06	1	1	0	0	0	0
ENSG00000129946	1.329	22	23.635	2.148355e-06	2	0	2	1	0	1
ENSG00000079462	0.975	6	12.144	1.29897925e-06	1	0	1	1	0	1
ENSG00000105429	0.369	36	128.87	1.15995425e-05	4	0	4	3	0	3
ENSG00000105427	1.36	3	5.6161	4.0509875e-07	4	0	4	0	0	0
ENSG00000079435	0.851	24	39.652	3.4580375e-06	21	0	21	0	0	0
ENSG00000079385	0.709	9	22.139	1.869635e-06	11	0	11	1	0	1
ENSG00000124469	1.206	12	16.115	1.5404305e-06	6	0	6	0	0	0
ENSG00000221826	1.839	32	22.693	2.605965e-06	4	0	4	0	0	0
ENSG00000105251	1.125	10	15.074	1.18705575e-06	1	0	1	0	0	0
ENSG00000231924	1.986	33	14.597	1.38885975e-06	8	0	8	0	0	0
ENSG00000170848	1.745	26	20.399	2.262255e-06	23	1	22	0	0	0
ENSG00000243130	1.888	13	9.5821	1.891745e-06	16	0	16	0	0	0
ENSG00000242221	1.981	35	17.203	1.91888e-06	2	0	2	0	0	0
ENSG00000204941	1.898	27	18.215	2.106815e-06	15	0	15	0	0	0
ENSG00000243137	1.939	26	16.199	2.303125e-06	5	0	5	0	0	0
ENSG00000183668	1.923	17	11.329	1.9957625e-06	19	0	19	0	0	0
ENSG00000008382	0.875	10	19.382	1.381406e-06	4	0	4	0	0	0
ENSG00000124466	1.91	14	9.7822	7.0314825e-07	2	0	2	0	0	0
ENSG00000176531	1.236	33	35.702	3.30578e-06	15	0	15	0	0	0
ENSG00000105755	1.456	9	10.731	7.9098525e-07	1	0	1	1	0	1
ENSG00000176472	1.196	2	5.2233	5.0891525e-07	9	0	9	1	0	1
ENSG00000073050	0.74	20	39.269	3.915815e-06	4	0	4	0	0	0
ENSG00000011422	0.945	6	12.529	1.13097675e-06	6	0	6	0	0	0
ENSG00000159871	1.38	6	8.5329	7.124445e-07	1	0	1	0	0	0
ENSG00000167637	1.122	16	21.656	1.766455e-06	4	0	4	0	0	0
ENSG00000124459	0.789	15	29.266	2.8312525e-06	7	0	7	0	0	0
ENSG00000159905	1.655	5	6.0097	5.6861225e-07	16	1	15	0	0	0
ENSG00000204920	1.897	7	5.3978	5.30506e-07	7	0	7	0	0	0
ENSG00000159882	1.385	2	4.4187	3.131915e-07	2	0	2	0	0	0
ENSG00000159885	1.919	5	3.6016	5.2878075e-07	5	0	5	0	0	0
ENSG00000178386	1.861	7	5.9178	6.7624775e-07	4	0	4	1	0	1
ENSG00000186026	1.755	6	6.1668	6.93517e-07	2	0	2	1	0	1
ENSG00000267680	1.671	4	5.0737	4.7075875e-07	6	0	6	0	0	0
ENSG00000256294	1.198	2	5.2133	5.1330375e-07	6	0	6	0	0	0
ENSG00000263002	1.252	20	23.211	1.9826975e-06	2	0	2	0	0	0
ENSG00000167380	1.657	4	5.1506	2.579835e-06	8	1	7	0	0	0
ENSG00000131115	0.926	21	32.655	3.154025e-06	14	0	14	0	0	0
ENSG00000159917	1.004	19	27.779	2.5377925e-06	4	1	3	0	0	0
ENSG00000167384	0.896	15	25.778	1.9347925e-06	6	0	6	0	0	0
ENSG00000216588	1.253	4	7.2773	6.5953125e-07	1	0	1	0	0	0
ENSG00000213892	1.032	10	16.433	1.42289575e-06	1	0	1	0	0	0
ENSG00000130202	0.323	3	24.006	2.4187e-06	1	0	1	1	0	1
ENSG00000104856	0.262	2	24.033	2.1123425e-06	2	0	2	0	0	0
ENSG00000104859	0.378	10	44.899	4.5186475e-06	2	1	1	0	0	0
ENSG00000167676	1.597	22	19.603	1.4227115e-06	14	0	14	3	0	3
ENSG00000104866	0.26	2	24.259	1.7388175e-06	26	0	26	0	0	0
ENSG00000179846	0.972	13	21.266	1.82776e-06	9	0	9	7	0	7
ENSG00000214456	1.656	16	14.495	1.13023975e-06	8	0	8	0	0	0
ENSG00000104881	0.489	9	32.124	2.61635e-06	1	0	1	0	0	0
ENSG00000177464	0.861	3	9.0018	6.46952e-07	1	0	1	0	0	0
ENSG00000125746	1.029	28	37.295	3.65686e-06	1	0	1	0	0	0
ENSG00000010310	1.796	37	26.715	2.443825e-06	7	0	7	0	0	0
ENSG00000011478	1.394	13	14.807	1.05858325e-06	9	0	9	1	0	1
ENSG00000104936	0.495	8	29.145	2.14601e-06	1	0	1	0	0	0
ENSG00000185800	0.515	4	17.757	1.37616325e-06	2	0	2	1	0	1
ENSG00000104941	0.944	20	30.792	2.5046275e-06	3	0	3	0	0	0
ENSG00000170608	0.547	1	8.6785	6.2140825e-07	1	0	1	1	0	1
ENSG00000008438	1.787	7	6.6722	4.7846375e-07	2	0	2	0	0	0
ENSG00000204866	1.805	6	5.7675	4.321835e-07	1	0	1	1	0	1
ENSG00000188293	1.923	10	6.8662	6.359975e-07	4	0	4	0	0	0
ENSG00000169515	0.83	2	7.5799	5.59048e-07	4	0	4	0	0	0
ENSG00000182013	0.92	6	12.878	9.1282475e-07	1	0	1	0	0	0
ENSG00000185361	1.233	0	2.2813	1.62687725e-07	2	0	2	0	0	0
ENSG00000160013	1.612	5	6.2574	4.5340575e-07	3	0	3	0	0	0
ENSG00000181027	1.318	9	11.905	9.85637e-07	1	0	1	1	0	1
ENSG00000130751	0.823	3	9.4178	1.40668175e-06	2	0	2	0	0	0
ENSG00000130749	0.054	0	54.645	6.31341e-06	5	0	5	0	0	0
ENSG00000105327	1.864	4	3.6948	5.5447525e-07	3	0	3	0	0	0
ENSG00000105321	0.733	12	26.538	2.498765e-06	1	0	1	0	0	0
ENSG00000197405	1.698	0	1.0815	7.699975e-08	1	0	1	0	0	0
ENSG00000134815	0.768	28	50.011	4.6750925e-06	7	0	7	1	0	1
ENSG00000105419	1.029	17	24.773	2.34366e-06	1	0	1	1	0	1
ENSG00000181781	1.369	3	5.5776	3.9417775e-07	1	0	1	1	0	1
ENSG00000118156	0.201	1	23.644	4.83941e-06	1	1	0	0	0	0
ENSG00000063169	0.304	5	34.526	2.4965875e-06	5	0	5	0	0	0
ENSG00000178928	1.795	0	0.70798	4.96939e-08	4	0	4	3	0	3
ENSG00000259009	1.549	2	3.787	2.693735e-07	1	0	1	0	0	0
ENSG00000105398	1.828	20	15.178	1.2116615e-06	1	0	1	0	0	0
ENSG00000188334	1.075	4	8.5094	7.35325e-07	5	0	5	0	0	0
ENSG00000169393	1.617	16	14.91	1.30879475e-06	2	0	2	1	0	1
ENSG00000105499	1.046	25	33.374	3.0366075e-06	16	0	16	0	0	0
ENSG00000185453	0.325	1	14.588	1.1693175e-06	3	0	3	0	0	0
ENSG00000178150	1.85	3	3.0671	2.1930775e-07	4	0	4	0	0	0
ENSG00000105479	0.962	17	26.509	2.0366325e-06	1	0	1	0	0	0
ENSG00000161558	1.425	18	18.717	1.48678025e-06	12	0	12	2	0	2
ENSG00000105464	0.167	2	37.788	3.3029325e-06	2	0	2	1	0	1
ENSG00000105447	0.773	9	20.319	1.61247225e-06	4	1	3	0	0	0
ENSG00000182324	1.568	9	9.8788	7.11406e-07	4	0	4	1	0	1
ENSG00000105355	1.169	13	17.686	1.37649825e-06	1	0	1	0	0	0
ENSG00000142233	1.739	20	16.395	1.50363075e-06	17	0	17	1	0	1
ENSG00000176909	0.836	6	14.161	1.0999055e-06	6	0	6	0	0	0
ENSG00000105538	0.247	3	31.425	3.0436425e-06	2	0	2	0	0	0
ENSG00000105552	1.22	20	23.822	2.1585725e-06	3	0	3	0	0	0
ENSG00000105559	0.822	26	43.911	4.4881625e-06	2	0	2	0	0	0
ENSG00000087074	1.235	20	23.527	2.09576e-06	8	0	8	0	0	0
ENSG00000104804	1.162	27	32.049	3.566745e-06	1	0	1	0	0	0
ENSG00000104808	1.538	14	14.161	1.28296625e-06	18	0	18	0	0	0
ENSG00000104812	0.521	12	37.292	4.059195e-06	2	0	2	1	0	1
ENSG00000104827	1.879	1	1.1413	8.21554e-08	7	0	7	0	0	0
ENSG00000267631	1.793	2	2.6673	1.8821975e-07	2	0	2	0	0	0
ENSG00000104848	0.773	3	10.03	1.005134e-06	1	0	1	0	0	0
ENSG00000104852	0.118	0	25.226	3.3444725e-06	1	1	0	1	1	0
ENSG00000130528	0.929	17	27.455	2.57548e-06	20	0	20	0	0	0
ENSG00000130529	1.099	54	61.621	5.4275025e-06	14	1	13	0	0	0
ENSG00000063127	1.088	23	29.957	2.4238925e-06	8	0	8	1	0	1
ENSG00000104901	1.428	6	8.224	7.298645e-07	7	0	7	0	0	0
ENSG00000090554	0.719	1	6.5934	1.07925275e-06	1	0	1	0	0	0
ENSG00000142552	1.706	15	13.259	1.16229925e-06	5	0	5	0	0	0
ENSG00000126458	1.099	5	9.5631	7.5882525e-07	2	0	2	2	0	2
ENSG00000126456	0.802	8	18.005	1.2301535e-06	1	1	0	0	0	0
ENSG00000126453	1.467	6	7.9775	1.530682e-06	8	0	8	0	0	0
ENSG00000126467	0.259	3	29.904	2.6691125e-06	2	0	2	0	0	0
ENSG00000010361	0.91	11	20.009	1.61679375e-06	1	0	1	0	0	0
ENSG00000104973	0.652	17	39.109	3.3639025e-06	1	1	0	0	0	0
ENSG00000039650	1.21	23	26.941	2.247515e-06	1	0	1	0	0	0
ENSG00000104946	1.206	33	36.58	3.2399525e-06	2	0	2	1	0	1
ENSG00000105053	1.039	20	27.959	2.3652675e-06	1	0	1	0	0	0
ENSG00000142528	0.443	7	29.653	2.546335e-06	1	0	1	0	0	0
ENSG00000161652	1.156	9	13.586	1.296785e-06	2	0	2	0	0	0
ENSG00000099866	0.74	1	6.4108	4.64779e-07	14	0	14	0	0	0
ENSG00000131398	0.515	3	15.05	1.41314725e-06	14	0	14	1	0	1
ENSG00000131400	1.631	19	16.973	1.45792e-06	2	0	2	0	0	0
ENSG00000131408	0.473	5	22.233	1.88136e-06	1	0	1	1	0	1
ENSG00000062822	0.527	20	55.158	4.414965e-06	1	0	1	0	0	0
ENSG00000269404	0.344	0	8.6921	8.7456775e-07	2	0	2	0	0	0
ENSG00000086967	0.964	43	57.496	4.69938e-06	2	0	2	1	0	1
ENSG00000161671	1.605	15	14.272	1.57428225e-06	1	0	1	0	0	0
ENSG00000204653	1.458	5	7.1047	1.26095675e-06	6	0	6	0	0	0
ENSG00000105472	1.116	7	11.784	8.6609225e-07	1	0	1	0	0	0
ENSG00000142513	1.513	21	19.96	1.5739975e-06	1	0	1	0	0	0
ENSG00000167748	1.319	7	9.9438	7.1306425e-07	5	0	5	0	0	0
ENSG00000167751	1.362	7	9.6169	6.8742e-07	5	0	5	0	0	0
ENSG00000167749	1.459	9	10.71	8.0461975e-07	4	0	4	0	0	0
ENSG00000167754	0.997	5	10.541	7.555255e-07	1	0	1	0	0	0
ENSG00000129451	1.594	10	10.491	9.8629025e-07	10	0	10	0	0	0
ENSG00000186474	1.363	8	10.566	7.7452e-07	2	0	2	0	0	0
ENSG00000129437	1.567	12	12.303	1.13992125e-06	1	0	1	0	0	0
ENSG00000142544	1.513	2	3.9275	2.8312525e-07	7	0	7	0	0	0
ENSG00000168995	1.242	12	15.65	1.61505175e-06	2	0	2	0	0	0
ENSG00000105383	1.319	11	13.796	9.8327525e-07	3	0	3	0	0	0
ENSG00000179213	1.83	10	8.4053	5.9504375e-07	4	0	4	0	0	0
ENSG00000127663	0.171	4	53.537	4.28063e-06	1	0	1	1	0	1
ENSG00000105379	1.053	6	11.25	1.158363e-06	1	0	1	0	0	0
ENSG00000105374	1.693	6	6.5963	4.731205e-07	2	0	2	2	0	2
ENSG00000142512	0.697	15	33.151	3.5833275e-06	3	0	3	0	0	0
ENSG00000105366	1.058	13	19.542	1.7492025e-06	5	0	5	0	0	0
ENSG00000254521	1.227	22	25.608	2.5870375e-06	13	0	13	0	0	0
ENSG00000105492	0.793	6	14.937	1.48309525e-06	1	0	1	1	0	1
ENSG00000105497	0.91	15	25.377	2.0446725e-06	13	0	13	0	0	0
ENSG00000105509	1.379	19	20.207	1.60674375e-06	15	0	15	0	0	0
ENSG00000161551	1.066	9	14.733	1.178128e-06	1	0	1	0	0	0
ENSG00000141933	1.562	2	3.7358	2.7133325e-07	3	0	3	0	0	0
ENSG00000176024	0.706	9	22.237	2.101455e-06	2	0	2	0	0	0
ENSG00000256683	0.839	8	17.213	1.8654475e-06	11	7	4	0	0	0
ENSG00000197619	0.992	21	30.488	4.0044225e-06	4	0	4	0	0	0
ENSG00000142556	1.007	14	21.733	2.3478475e-06	2	1	1	0	0	0
ENSG00000256087	1.146	24	29.447	3.6697575e-06	5	0	5	1	0	1
ENSG00000105426	0.199	10	85.368	7.916385e-06	3	0	3	1	0	1
ENSG00000198464	1.189	1	3.9232	4.46555e-07	5	0	5	0	0	0
ENSG00000167554	1.76	6	6.1328	4.348635e-07	1	0	1	0	0	0
ENSG00000221923	1.693	4	4.952	3.493045e-07	21	0	21	0	0	0
ENSG00000167555	1.674	5	5.8991	4.1906825e-07	6	0	6	0	0	0
ENSG00000258405	1.865	4	3.686	2.6017775e-07	8	0	8	0	0	0
ENSG00000167562	1.95	9	5.322	3.7638925e-07	16	0	16	0	0	0
ENSG00000213020	1.513	2	3.9277	2.7872e-07	13	2	11	0	0	0
ENSG00000180257	1.933	2	1.1615	2.55337e-07	6	0	6	0	0	0
